postnummer,week,weekno,postnummer_first_2,Utbildning: Förgymnasial,Utbildning: Gymnasial,Utbildning: Eftergymnasial mindre än 3 år,Utbildning: Eftergymnasial 3 år eller längre inkl. forskarutbildning,Utbildning: Uppgift saknas,"Bakgrund: Svensk, född i Sverige med båda föräldrarna födda i Sverige","Bakgrund: Svensk, född i Sverige med en förälder född i Sverige","Bakgrund: Utländsk, född utomlands","Bakgrund: Utländsk, född i Sverige med båda föräldrarna födda utomlands",Upplåtelse: Äganderätt,Upplåtelse: Bostadsrätt,Upplåtelse: Hyresrätt,Upplåtelse: Uppgift saknas,0 personbilar,1 personbil,2 personbilar,"Bransch: Jordbruk, skogsbruk, jakt och fiske",Bransch: Tillverkning och utvinning,Bransch: Energi och miljöverksamhet,Bransch: Byggverksamhet,Bransch: Handel,Bransch: Transport och magasinering,Bransch: Hotell- och restaurangverksamhet,Bransch: Information och kommunikation,Bransch: Finans- och försäkringsverksamhet,Bransch: Fastighetsverksamhet,Bransch: Företagstjänster,Bransch: Offentlig förvaltning och försvar,Bransch: Utbildning,"Bransch: Vård och omsorg, sociala tjänster",Bransch: Kulturella och personliga tjänster m.m.,Bransch: Okänd verksamhet,Medelantal personer per hushåll
81536,2020w43,43,81XXX,0.293831169,0.467532468,0.084415584,0.11038961,0.043831169,0.471160528,0.061153579,0.331480195,0.136205698,0.056984017,0.06323836,0.874218207,0.005559416,765,279,18,0.006711409,0.129753915,0,0.055928412,0.080536913,0.046979866,0.040268456,0.011185682,0.006711409,0.031319911,0.134228188,0.024608501,0.100671141,0.286353468,0.026845638,0.017897092,2.1
81537,2020w43,43,81XXX,0.090225564,0.620300752,0.112781955,0.165413534,0.011278195,0.82647585,0.064400716,0.08765653,0.021466905,0.837209302,0,0.121645796,0.041144902,215,157,40,0,0.197718631,0,0.144486692,0.106463878,0.034220532,0.034220532,0.011406844,0,0.034220532,0.064638783,0.064638783,0.121673004,0.16730038,0.019011407,0,2.5
81538,2020w43,43,81XXX,0.16064982,0.56498195,0.129963899,0.137184116,0.007220217,0.716049383,0.048611111,0.189814815,0.045524691,0.177469136,0.471450617,0.341049383,0.010030864,723,377,27,0.007054674,0.185185185,0.014109347,0.11287478,0.08994709,0.047619048,0.028218695,0.012345679,0,0.0335097,0.098765432,0.045855379,0.065255732,0.211640212,0.037037037,0.010582011,1.7
81540,2020w43,43,81XXX,0.094594595,0.581081081,0.111486487,0.189189189,0.023648649,0.842576029,0.057245081,0.069767442,0.030411449,0.921428571,0.026785714,0.046428571,0.005357143,233,157,34,0,0.157377049,0.039344262,0.078688525,0.144262295,0.049180328,0.029508197,0.029508197,0.009836066,0.032786885,0.052459016,0.085245902,0.147540984,0.101639344,0.042622951,0,2.6
81541,2020w43,43,81XXX,0.15658363,0.587188612,0.088967972,0.142348754,0.024911032,0.790697674,0.055456172,0.135957066,0.017889088,0.400359066,0.032315978,0.533213645,0.034111311,299,135,17,0,0.169741697,0.022140221,0.077490775,0.092250923,0.040590406,0.044280443,0.011070111,0.022140221,0.014760148,0.073800738,0.044280443,0.092250923,0.247232472,0.04797048,0,2
81544,2020w43,43,81XXX,0.0625,0.582386364,0.15625,0.190340909,0.008522727,0.838157895,0.068421053,0.063157895,0.030263158,0.773386034,0.222661397,0,0.003952569,295,248,37,0.008264463,0.195592287,0.03030303,0.071625344,0.071625344,0.060606061,0.016528926,0.011019284,0.008264463,0.038567493,0.074380165,0.085399449,0.129476584,0.165289256,0.033057851,0,2.5
81545,2020w43,43,81XXX,0.128266033,0.631828979,0.083135392,0.137767221,0.019002375,0.779234973,0.064480874,0.123497268,0.032786885,0.387308534,0.219912473,0.388402626,0.004376368,385,282,39,0.010638298,0.17287234,0,0.10106383,0.122340426,0.042553191,0.007978723,0.010638298,0.007978723,0.015957447,0.04787234,0.045212766,0.109042553,0.260638298,0.045212766,0,2.2
81569,2020w43,43,81XXX,0.137313433,0.641791045,0.071641791,0.137313433,0.011940299,0.874051593,0.050075873,0.06676783,0.009104704,0.751515152,0.06969697,0.168181818,0.010606061,258,179,53,0.025568182,0.09375,0.011363636,0.198863636,0.147727273,0.076704545,0.025568182,0.008522727,0,0.019886364,0.053977273,0.019886364,0.09375,0.181818182,0.034090909,0.008522727,2.3
81575,2020w43,43,81XXX,0.132315522,0.62086514,0.111959288,0.109414758,0.025445293,0.724855491,0.07283237,0.159537572,0.042774566,0.838150289,0.032369942,0.095953757,0.033526012,339,288,50,0.007853403,0.403141361,0.007853403,0.081151832,0.044502618,0.02617801,0.013089005,0.007853403,0,0.015706806,0.044502618,0.052356021,0.09947644,0.14921466,0.039267016,0.007853403,2.2
81576,2020w43,43,81XXX,0.291358025,0.427160494,0.118518519,0.101234568,0.061728395,0.469204927,0.04031355,0.423292273,0.06718925,0.193729003,0.022396417,0.745800672,0.038073908,460,191,22,0.020080321,0.301204819,0,0.068273092,0.044176707,0.048192771,0.048192771,0,0,0.016064257,0.124497992,0.016064257,0.076305221,0.200803213,0,0.036144578,2.1
81591,2020w43,43,81XXX,0.134715026,0.633419689,0.106217617,0.119170985,0.006476684,0.859504132,0.060606061,0.069559229,0.010330579,0.908402204,0,0.061983471,0.029614325,637,391,90,0.099022005,0.116136919,0.018337408,0.136919315,0.079462103,0.055012225,0.023227384,0.012224939,0.003667482,0.017114914,0.10391198,0.031784841,0.062347188,0.177261614,0.045232274,0.018337408,2.3
81592,2020w43,43,81XXX,0.079178886,0.62170088,0.15542522,0.143695015,0,0.871287129,0.062706271,0.04290429,0.02310231,0.932343234,0,0.01650165,0.051155116,234,182,39,0.057636888,0.135446686,0.017291066,0.167146974,0.080691643,0.048991354,0.008645533,0.017291066,0.008645533,0.017291066,0.086455331,0.083573487,0.121037464,0.106628242,0.034582133,0.008645533,2.4
81593,2020w43,43,81XXX,0.106583072,0.614420063,0.106583072,0.163009404,0.009404389,0.819488818,0.076677316,0.083067093,0.020766773,0.845047923,0.049520767,0.091054313,0.014376997,211,217,46,0.014450867,0.179190751,0.028901734,0.115606936,0.104046243,0.063583815,0.023121387,0.020231214,0.00867052,0.01734104,0.078034682,0.049132948,0.092485549,0.170520231,0.026011561,0.00867052,2.3
81594,2020w43,43,81XXX,0.167938931,0.564885496,0.099236641,0.145038168,0.022900763,0.821576764,0.078838174,0.087136929,0.012448133,0.897119342,0,0.028806584,0.074074074,115,79,18,0.060150376,0.127819549,0.067669173,0.112781955,0.067669173,0.060150376,0,0.022556391,0,0.022556391,0.120300752,0.090225564,0.052631579,0.172932331,0.022556391,0,2
81595,2020w43,43,81XXX,0.131428571,0.48,0.148571429,0.2,0.04,0.787878788,0.081818182,0.087878788,0.042424242,0.924242424,0,0.033333333,0.042424242,127,95,28,0.120481928,0.084337349,0.018072289,0.126506024,0.132530121,0.078313253,0.018072289,0.018072289,0,0,0.06626506,0.042168675,0.096385542,0.156626506,0.018072289,0.024096386,2.4
81596,2020w43,43,81XXX,0.099099099,0.54954955,0.072072072,0.252252252,0.027027027,0.936651584,0.022624434,0.027149321,0.013574661,0.864864865,0,0.058558559,0.076576577,93,62,15,0.051724138,0.129310345,0.025862069,0.163793103,0.068965517,0.051724138,0,0,0,0.025862069,0.112068966,0.034482759,0.112068966,0.146551724,0.077586207,0,2.3
81930,2020w43,43,81XXX,0.103125,0.659375,0.096875,0.1125,0.028125,0.838709677,0.047043011,0.099462366,0.014784946,0.548387097,0.126344086,0.275537634,0.049731183,307,223,43,0.021212121,0.145454546,0.084848485,0.084848485,0.090909091,0.063636364,0,0.012121212,0.018181818,0.009090909,0.109090909,0.036363636,0.090909091,0.181818182,0.051515152,0,2.1
81940,2020w43,43,81XXX,0.215311005,0.578947368,0.059808612,0.114832536,0.031100478,0.748958333,0.054166667,0.176041667,0.020833333,0.58125,0,0.38125,0.0375,449,259,45,0.01497006,0.167664671,0.056886228,0.101796407,0.101796407,0.050898204,0.017964072,0,0,0.011976048,0.074850299,0.032934132,0.101796407,0.221556886,0.02994012,0.01497006,2
81961,2020w43,43,81XXX,0.135869565,0.573369565,0.149456522,0.114130435,0.027173913,0.872801083,0.050067659,0.067658999,0.00947226,0.956698241,0,0.025710419,0.01759134,338,232,38,0.095607235,0.142118863,0.074935401,0.126614987,0.069767442,0.056847545,0.031007752,0.007751938,0,0.015503876,0.07751938,0.03875969,0.056847545,0.136950904,0.046511628,0.023255814,2.2
81962,2020w43,43,81XXX,0.112804878,0.634146342,0.106707317,0.146341463,0,0.887147335,0.053291536,0.047021944,0.012539185,0.946708464,0,0.039184953,0.014106583,266,199,53,0.085043988,0.129032258,0.058651026,0.131964809,0.079178886,0.061583578,0,0.008797654,0,0.017595308,0.061583578,0.052785924,0.114369502,0.149560117,0.020527859,0.029325513,2.2
81963,2020w43,43,81XXX,0.082568807,0.577981651,0.128440367,0.183486239,0.027522936,0.856573705,0.047808765,0.059760956,0.035856574,0.964285714,0,0.023809524,0.011904762,111,86,14,0.157894737,0.070175439,0.061403509,0.149122807,0.061403509,0.043859649,0,0,0.052631579,0.052631579,0.035087719,0.026315789,0.052631579,0.122807018,0.087719298,0.026315789,2
81964,2020w43,43,81XXX,0.097938144,0.577319588,0.12371134,0.18556701,0.015463918,0.891111111,0.048888889,0.053333333,0.006666667,0.906458797,0,0.055679287,0.037861915,216,155,25,0.107142857,0.138392857,0.03125,0.111607143,0.066964286,0.0625,0.013392857,0.013392857,0,0,0.120535714,0.040178571,0.089285714,0.133928571,0.022321429,0.049107143,2
81965,2020w43,43,81XXX,0.142857143,0.639455782,0.102040816,0.095238095,0.020408163,0.919881306,0.020771513,0.050445104,0.008902077,0.899408284,0,0.035502959,0.065088757,174,113,16,0.105590062,0.093167702,0.080745342,0.099378882,0.049689441,0.086956522,0.037267081,0,0,0.01863354,0.111801242,0.01863354,0.086956522,0.136645963,0.037267081,0.037267081,1.8
81966,2020w43,43,81XXX,0.1625,0.625,0.06875,0.14375,0,0.866666667,0.063636364,0.060606061,0.009090909,0.752265861,0,0.193353474,0.054380665,161,108,16,0.133757962,0.121019108,0.063694268,0.101910828,0.044585987,0.038216561,0.01910828,0.038216561,0,0,0.127388535,0.057324841,0.063694268,0.152866242,0.038216561,0,1.8
73392,2020w44,44,73XXX,0.069915254,0.603813559,0.131355932,0.165254237,0.029661017,0.900108578,0.046688382,0.046688382,0.006514658,0.968478261,0,0.014130435,0.017391304,372,259,62,0.096045198,0.097928437,0.018832392,0.133709981,0.126177025,0.048964218,0.013182674,0.009416196,0.011299435,0.015065913,0.073446328,0.035781544,0.084745763,0.171374765,0.048964218,0.015065913,2.5
74010,2020w44,44,74XXX,0.124831309,0.516869096,0.128879892,0.209851552,0.019568151,0.806685045,0.077188146,0.090971744,0.025155065,0.866299104,0,0.072363887,0.061337009,1126,886,208,0.043189369,0.047840532,0.015946844,0.139534884,0.128239203,0.086378738,0.019269103,0.028571429,0.003986711,0.018604651,0.112292359,0.057142857,0.114285714,0.140199336,0.034551495,0.009966777,2.3
74011,2020w44,44,74XXX,0.082887701,0.422459893,0.160427808,0.280748663,0.053475936,0.725274725,0.075549451,0.167582418,0.031593407,0.718406593,0.096153846,0.134615385,0.050824176,306,213,43,0.015267176,0.071246819,0.007633588,0.145038168,0.111959288,0.050890585,0.020356234,0.010178117,0.015267176,0.025445293,0.145038168,0.045801527,0.099236641,0.180661578,0.048346056,0.007633588,2.3
74012,2020w44,44,74XXX,0.124697337,0.593220339,0.119854722,0.14527845,0.016949153,0.815995189,0.069753458,0.088394468,0.025856885,0.88214071,0.031870114,0.03728202,0.048707156,690,516,104,0.06257379,0.064935065,0.017709563,0.153482881,0.109799292,0.074380165,0.018890201,0.017709563,0.008264463,0.010625738,0.094451004,0.035419126,0.119244392,0.164108619,0.031877214,0.016528926,2.3
74020,2020w44,44,74XXX,0.072274143,0.447352025,0.142679128,0.327725857,0.009968847,0.792515972,0.07727411,0.099178582,0.031031336,0.845147551,0.052631579,0.064496501,0.037724369,1278,900,213,0.033210332,0.070725707,0.009225092,0.110086101,0.102706027,0.046740467,0.016605166,0.02398524,0.00799508,0.018450185,0.12300123,0.079335793,0.141451415,0.16297663,0.044280443,0.009225092,2.7
74045,2020w44,44,74XXX,0.180527383,0.617647059,0.090263692,0.088235294,0.023326572,0.795186409,0.070788108,0.112789051,0.021236432,0.794714488,0.025011798,0.165172251,0.015101463,938,659,112,0.064210526,0.108421053,0.014736842,0.167368421,0.107368421,0.062105263,0.023157895,0.007368421,0.006315789,0.015789474,0.057894737,0.030526316,0.08,0.2,0.036842105,0.017894737,2
74046,2020w44,44,74XXX,0.131193301,0.656664341,0.084438241,0.120027914,0.007676204,0.857189543,0.048039216,0.077777778,0.016993464,0.785294118,0.018954248,0.15130719,0.044444444,1386,854,167,0.049723757,0.100828729,0.011740331,0.203038674,0.095994475,0.045580111,0.024171271,0.010359116,0.008977901,0.024861878,0.069060773,0.033149171,0.095994475,0.172651934,0.042127072,0.011740331,2.1
74047,2020w44,44,74XXX,0.154362416,0.587919463,0.102013423,0.134228188,0.02147651,0.807078418,0.073560028,0.101318529,0.018043026,0.839000694,0,0.124219292,0.036780014,635,399,89,0.044034091,0.071022727,0.004261364,0.198863636,0.09375,0.058238636,0.026988636,0.018465909,0.005681818,0.009943182,0.102272727,0.034090909,0.116477273,0.163352273,0.036931818,0.015625,2.3
74130,2020w44,44,74XXX,0.097727273,0.338636364,0.147727273,0.370454546,0.045454545,0.687951807,0.1,0.174698795,0.037349398,0.469240048,0.4053076,0.121833534,0.003618818,414,220,28,0.006928406,0.03926097,0.009237875,0.073903002,0.094688222,0.083140878,0.03926097,0.076212471,0.023094688,0.006928406,0.19630485,0.066974596,0.11778291,0.110854504,0.055427252,0,2
74131,2020w44,44,74XXX,0.0651341,0.304597701,0.147509579,0.482758621,0,0.803539823,0.097345133,0.080530973,0.018584071,0.637168142,0.362831858,0,0,402,341,45,0.005319149,0.067375887,0.005319149,0.037234043,0.10106383,0.058510638,0.026595745,0.062056738,0.033687943,0.014184397,0.145390071,0.111702128,0.154255319,0.122340426,0.04964539,0.005319149,2.7
74139,2020w44,44,74XXX,0.074468085,0.439716312,0.180851064,0.290780142,0.014184397,0.609841828,0.079086116,0.263620387,0.04745167,0,0.625,0.36971831,0.00528169,372,136,14,0.020338983,0.054237288,0.020338983,0.077966102,0.13220339,0.13559322,0.050847458,0.047457627,0.030508475,0.010169492,0.13220339,0.057627119,0.071186441,0.101694915,0.037288136,0.020338983,1.5
74140,2020w44,44,74XXX,0.124645892,0.402266289,0.184135977,0.263456091,0.025495751,0.582172702,0.068245125,0.278551532,0.071030641,0.030640669,0.534818942,0.413649025,0.020891365,384,184,18,0.008645533,0.051873199,0,0.080691643,0.089337176,0.095100865,0.04610951,0.054755043,0.017291066,0.025936599,0.106628242,0.089337176,0.11815562,0.152737752,0.054755043,0.008645533,1.9
74141,2020w44,44,74XXX,0.043165468,0.351079137,0.148201439,0.448920863,0.008633094,0.731245448,0.101238165,0.127458121,0.040058267,0.279154519,0.523323615,0,0.197521866,510,437,35,0.004132231,0.05922865,0.011019284,0.05785124,0.112947658,0.073002755,0.024793388,0.066115702,0.022038567,0.019283747,0.143250689,0.081267218,0.166666667,0.126721763,0.031680441,0,2.3
74142,2020w44,44,74XXX,0.066600398,0.348906561,0.160039761,0.421471173,0.002982107,0.781922525,0.091343855,0.102343376,0.024390244,0.75083692,0.158297465,0.083692013,0.007173601,798,565,95,0.003717472,0.066914498,0.00929368,0.053903346,0.098513011,0.089219331,0.018587361,0.057620818,0.030669145,0.021375465,0.161710037,0.089219331,0.142193309,0.099442379,0.05204461,0.005576208,2.9
74143,2020w44,44,74XXX,0.187028658,0.438914027,0.128205128,0.214177979,0.031674208,0.552715655,0.091054313,0.283546326,0.072683706,0.182907348,0.134984026,0.670127796,0.011980831,628,298,29,0.012367491,0.06360424,0.007067138,0.075971731,0.118374558,0.093639576,0.042402827,0.019434629,0.005300353,0.012367491,0.128975265,0.053003534,0.134275618,0.197879859,0.035335689,0,2.1
74144,2020w44,44,74XXX,0.051724138,0.271551724,0.185344828,0.443965517,0.047413793,0.770877944,0.094218415,0.113490364,0.021413276,0.899357602,0,0.059957173,0.040685225,206,108,23,0,0.046218487,0.016806723,0.067226891,0.117647059,0.067226891,0.012605042,0.067226891,0.042016807,0.025210084,0.176470588,0.084033613,0.105042017,0.130252101,0.042016807,0,3
74145,2020w44,44,74XXX,0.04517134,0.339563863,0.165109034,0.443925234,0.00623053,0.741679873,0.103011094,0.11251981,0.042789223,0.642347343,0.329103886,0.002379064,0.026169707,367,304,61,0,0.056316591,0.00456621,0.070015221,0.120243531,0.066971081,0.0304414,0.095890411,0.03957382,0.01826484,0.156773212,0.086757991,0.127853881,0.109589041,0.01674277,0,3.3
74146,2020w44,44,74XXX,0.026490066,0.283443709,0.164238411,0.511258278,0.014569536,0.756809339,0.106355383,0.095330739,0.04150454,0.885214008,0.070038911,0.037613489,0.007133593,482,323,87,0.003836317,0.074168798,0.003836317,0.052429668,0.118925831,0.08056266,0.025575448,0.103580563,0.034526854,0.016624041,0.130434783,0.085677749,0.126598466,0.098465473,0.040920716,0.003836317,3.6
74147,2020w44,44,74XXX,0.038575668,0.390207715,0.197329377,0.366468843,0.007418398,0.62983871,0.101612903,0.192741936,0.075806452,0.137903226,0.5,0.123387097,0.238709677,397,327,42,0,0.051968504,0.011023622,0.110236221,0.129133858,0.092913386,0.02992126,0.056692913,0.020472441,0.017322835,0.14488189,0.078740157,0.100787402,0.122834646,0.033070866,0,2.7
74171,2020w44,44,74XXX,0,1,0,0,0,0,0,1,0,0,0,0.5,0.5,3,3,0,,,,,,,,,,,,,,,,,2
74190,2020w44,44,74XXX,0.125,0.454545455,0.110795455,0.255681818,0.053977273,0.707317073,0.134146342,0.138719512,0.019817073,0.847560976,0,0.016768293,0.135670732,260,191,44,0.017647059,0.067647059,0.011764706,0.161764706,0.120588235,0.073529412,0.017647059,0.038235294,0.026470588,0.011764706,0.126470588,0.082352941,0.091176471,0.114705882,0.038235294,0,2.5
74191,2020w44,44,74XXX,0.085877863,0.402671756,0.148854962,0.347328244,0.015267176,0.761622156,0.091988131,0.117705242,0.028684471,0.940652819,0,0.010880317,0.048466864,346,335,63,0.03030303,0.053030303,0.005681818,0.136363636,0.087121212,0.071969697,0.018939394,0.049242424,0.020833333,0.018939394,0.128787879,0.077651515,0.111742424,0.102272727,0.068181818,0.018939394,2.6
74192,2020w44,44,74XXX,0.086340206,0.359536083,0.144329897,0.382731959,0.027061856,0.757217848,0.089238845,0.122703412,0.030839895,0.895013123,0,0.066929134,0.038057743,524,419,97,0.012870013,0.072072072,0.016731017,0.114543115,0.102960103,0.061776062,0.02960103,0.070785071,0.024453024,0.025740026,0.12998713,0.065637066,0.128700129,0.106821107,0.02960103,0.007722008,3
74193,2020w44,44,74XXX,0.066666667,0.473015873,0.120634921,0.33015873,0.00952381,0.796357616,0.082781457,0.091059603,0.029801325,0.947107438,0,0.011570248,0.041322314,216,173,50,0.046783626,0.078947368,0.01754386,0.134502924,0.108187135,0.049707602,0.01754386,0.038011696,0.01754386,0.026315789,0.149122807,0.064327485,0.119883041,0.093567251,0.038011696,0,2.5
74194,2020w44,44,74XXX,0.112,0.472,0.136,0.266666667,0.013333333,0.779349364,0.113154173,0.093352192,0.014144272,0.906779661,0,0.008474576,0.084745763,251,223,47,0.055837563,0.076142132,0.007614213,0.088832487,0.11928934,0.104060914,0.017766497,0.050761421,0.02284264,0.017766497,0.147208122,0.055837563,0.093908629,0.086294416,0.038071066,0.017766497,2.6
74195,2020w44,44,74XXX,0.136288998,0.559934319,0.119868637,0.175697865,0.008210181,0.807829182,0.077402135,0.086298932,0.028469751,0.927175844,0,0.005328597,0.06749556,416,339,111,0.069073783,0.056514914,0.017268446,0.144427002,0.095761381,0.127158556,0.018838305,0.028257457,0,0.015698587,0.130298273,0.047095761,0.091051805,0.091051805,0.042386185,0.025117739,2.4
74231,2020w44,44,74XXX,0.107611549,0.632545932,0.104986877,0.12335958,0.031496063,0.845350052,0.054336468,0.084639498,0.015673981,0.146290491,0.549634274,0.258098224,0.045977011,519,354,22,0.0078125,0.140625,0.130208333,0.080729167,0.1015625,0.052083333,0.026041667,0,0,0.015625,0.098958333,0.049479167,0.104166667,0.166666667,0.026041667,0,1.5
74232,2020w44,44,74XXX,0.073619632,0.527607362,0.150306749,0.23006135,0.018404908,0.845375723,0.079479769,0.063583815,0.011560694,0.882947977,0,0.093930636,0.023121387,294,203,38,0,0.145772595,0.148688047,0.087463557,0.075801749,0.020408163,0.034985423,0,0.017492711,0,0.093294461,0.049562682,0.096209913,0.183673469,0.04664723,0,2.4
74233,2020w44,44,74XXX,0.073891626,0.586206897,0.113300493,0.226600985,0,0.848970252,0.082379863,0.061784897,0.006864989,0.842465753,0.121004566,0.03652968,0,173,158,25,0.013888889,0.199074074,0.12962963,0.055555556,0.097222222,0.032407407,0,0.013888889,0,0.013888889,0.078703704,0.046296296,0.106481482,0.175925926,0.037037037,0,2.2
74234,2020w44,44,74XXX,0.218323587,0.475633528,0.13840156,0.132553606,0.035087719,0.674664108,0.073896353,0.208253359,0.04318618,0.246641075,0.121880998,0.532629559,0.098848369,519,274,24,0,0.150561798,0.103370787,0.06741573,0.08988764,0.060674157,0.031460674,0.006741573,0.006741573,0,0.134831461,0.024719101,0.078651685,0.215730337,0.015730337,0.013483146,1.8
74235,2020w44,44,74XXX,0.094674556,0.571005917,0.142011834,0.192307692,0,0.834403081,0.051347882,0.097560976,0.016688062,1,0,0,0,297,242,42,0,0.203438395,0.189111748,0.088825215,0.083094556,0.022922636,0.022922636,0.017191977,0,0.011461318,0.06017192,0.034383954,0.100286533,0.157593123,0,0.008595989,2.6
74236,2020w44,44,74XXX,0.093506494,0.553246753,0.145454546,0.192207792,0.015584416,0.847001224,0.062423501,0.064871481,0.025703794,0.76499388,0.204406365,0.030599755,0,328,249,47,0,0.117096019,0.192037471,0.084309133,0.088992974,0.039812646,0.014051522,0.011709602,0.007025761,0.007025761,0.077283372,0.046838407,0.138173302,0.135831382,0.032786885,0.007025761,2.4
74241,2020w44,44,74XXX,0.114186851,0.553633218,0.141868512,0.169550173,0.020761246,0.8625,0.0625,0.0640625,0.0109375,0.647335423,0.120689655,0.217868339,0.014106583,269,199,29,0.016835017,0.178451179,0.168350168,0.087542088,0.074074074,0.053872054,0.026936027,0.01010101,0,0,0.070707071,0.063973064,0.087542088,0.134680135,0.026936027,0,2.1
